locID,mapID,locRegion,locName,mapCheckID,event,itemID,itemName,quantity,progression,nice,party,crew,item,script,skill,landmark,entrance,exit
0592,mp6349,Valley of Kings,Boss Arena,Basileus,1,-1,Basileus Defeated,1,1,0,0,0,0,--------,0,0,0,0
0593,mp6345,Valley of Kings,Mid-Boss Arena,Doxa Griel,1,-1,Doxa Griel Defeated,1,1,0,0,0,0,--------,0,0,0,0
0594,mp6370,Archeozoic Chasm,Boss Arena,Oceanus,1,-1,Oceanus Defeated,1,1,0,0,0,0,--------,0,0,0,0
0595,mp6366,Archeozoic Chasm,Mid-Boss Arena,Coelacantos,1,-1,Coelacantos Defeated,1,1,0,0,0,0,--------,0,0,0,0
0596,mp0405,Pirate Ship Eleftheria,Deck,Pirate Revenant,1,-1,Pirate Revenant Defeated,1,1,0,0,0,0,--------,0,0,0,0
0597,mp6329,Baja Tower,Boss Arena,Carveros,1,-1,Carveros Defeated,1,1,0,0,0,0,--------,0,0,0,0
0598,mp6325,Baja Tower,Mid-Boss Arena,Exmetal,1,-1,Exmetal Defeated,1,1,0,0,0,0,--------,0,0,0,0
0599,mp6410,Temple of the Great Tree,Temple Boss Arena,Brachion,1,-1,Brachion Defeated,1,1,0,0,0,0,--------,0,0,0,0
0600,mp4341,Mont Gendarme,Boss Arena,Giasburn,1,-1,Giasburn Defeated,1,1,0,0,0,0,--------,0,0,0,0
0601,mp4337,Mont Gendarme,Mid-Boss Arena,Avalodragil 2,1,-1,Avalodragil 2 Defeated,1,1,0,0,0,0,--------,0,0,0,0
0602,mp1118,Odd Rock Coast,Odd Rock Coast,Kiergaard Weissman,1,-1,Kiergaard Weissman Defeated,1,1,0,0,0,0,--------,0,0,0,0
0603,mp2308,Schlamm Jungle,Boss Arena,Laspisus,1,-1,Laspisus Defeated,1,1,0,0,0,0,--------,0,0,0,0
0604,mp2304,Schlamm Jungle,Mid-Boss Arena,Magamandra,1,-1,Magamandra Defeated,1,1,0,0,0,0,--------,0,0,0,0
0605,mp4309,Eroded Valley,Boss Arena,Gargantula,1,-1,Gargantula Defeated,1,1,0,0,0,0,--------,0,0,0,0
0606,mp4306,Eroded Valley,Mid-Boss Arena,Lonbrigius,1,-1,Lonbrigius Defeated,1,1,0,0,0,0,--------,0,0,0,0
0607,mp1308,Towering Coral Forest,Boss Arena,Clareon,1,-1,Clareon Defeated,1,1,0,0,0,0,--------,0,0,0,0
0608,mp1306,Towering Coral Forest,Mid-Boss Arena,Serpentus,1,-1,Serpentus Defeated,1,1,0,0,0,0,--------,0,0,0,0
0609,mp1103,Nameless Coast,First Avalodragil Arena,Avalodragil,1,-1,Avalodragil Defeated,1,1,0,0,0,0,--------,0,0,0,0
0610,mp7304,Waterdrop Cave,Boss Arena,Byfteriza,1,-1,Byfteriza Defeated,1,1,0,0,0,0,--------,0,0,0,0
0611,mp1135,Roaring Seashore,Parasequoia,Master Kong Ricotta,1,-1,Master Kong Ricotta Defeated,1,1,0,0,0,0,--------,0,0,0,0
0612,mp1119,Sunrise Beach,Sunrise Beach,Master Kong Sahad,1,-1,Master Kong Sahad Defeated,1,1,0,0,0,0,--------,0,0,0,0
0613,mp1118,Odd Rock Coast,Odd Rock Coast,Master Kong Dana,1,-1,Master Kong Dana Defeated,1,1,0,0,0,0,--------,0,0,0,0
0614,mp4341,Mont Gendarme,Boss Arena,Master Kong Laxia,1,-1,Master Kong Laxia Defeated,1,1,0,0,0,0,--------,0,0,0,0
0615,mp6112,Pangaia Plains,Ancient Tree,Master Kong Hummel,1,-1,Master Kong Hummel Defeated,1,1,0,0,0,0,--------,0,0,0,0
0616,mp5104,Vista Ridge,Vista Ridge Lower,Master Kong Adol,1,-1,Master Kong Adol Defeated,1,1,0,0,0,0,--------,0,0,0,0
0617,mp6413,Silent Tower,Second Basement,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0618,mp6308,Octus Overlook,Path of the Sky Era,Psyches,1,-1,Psyches of the Sky Era\Braziers Fight(DANA),1,1,0,0,0,0,--------,0,0,0,0
0619,mp6307,Octus Overlook,Path of the Insectoid Era,Psyches,1,-1,Psyches of the Insectoid Era\Stone Fight(DANA),1,1,0,0,0,0,--------,0,0,0,0
0620,mp6306,Octus Overlook,Path of the Frozen Era,Psyches,1,-1,Psyches of the Frozen Era\Clairvoyance Fight(DANA),1,1,0,0,0,0,--------,0,0,0,0
0621,mp6305,Octus Overlook,Path of the Ocean Era,Psyches,1,-1,Psyches of the Ocean Era\Frost Fight(DANA),1,1,0,0,0,0,--------,0,0,0,0
0622,mp6349,Valley of Kings,Boss Arena,Psyches,1,-1,Empty Psyches\Magma Fight(DANA),1,0,0,0,0,0,--------,0,0,0,0
0623,mp6370,Archeozoic Chasm,Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0624,mp0405,Pirate Ship Eleftheria,Deck,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0625,mp6329,Baja Tower,Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0626,mp6410,Temple of the Great Tree,Temple Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0627,mp4341,Mont Gendarme,Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0628,mp2308,Schlamm Jungle,Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0629,mp4309,Eroded Valley,Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0630,mp1308,Towering Coral Forest,Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0631,none,none,none,none,0,778,Flame Stone,1,1,0,0,1,0,--------,0,0,0,0
0632,none,none,none,none,0,778,Flame Stone,1,1,0,0,1,0,--------,0,0,0,0
0633,none,none,none,none,0,778,Flame Stone,1,1,0,0,1,0,--------,0,0,0,0
0634,mp6569,Former Sanctuary Crypt - Final Floor,Boss Arena,Melaiduma Medals,1,218,Slash Medal,1,0,0,0,0,1,--------,0,0,0,0
0635,mp6211,The Ruins of Eternia,Central Stupa,Jade Pendant,1,206,Jade Pendant,1,0,0,0,0,1,--------,0,0,0,0
0636,none,none,none,none,0,202,Feather Boots,1,0,1,0,0,1,--------,0,0,0,0
0637,mp1112,Nameless Coast,Shoreline North of Boulder,Landmark,1,-1,Birdsong Rock,1,1,0,0,0,0,--------,0,1,0,0
0638,mp1132,White Sand Cape,Cobalt Crag,Landmark,1,-1,Cobalt Crag,1,1,0,0,0,0,--------,0,1,0,0
0639,mp1304,Towering Coral Forest,Rainbow Falls,Landmark,1,-1,Rainbow Falls,1,1,0,0,0,0,--------,0,1,0,0
0640,mp1117,Roaring Seashore,Metavolicalis,Landmark,1,-1,Metavolicalis,1,1,0,0,0,0,--------,0,1,0,0
0641,mp1135,Roaring Seashore,Parasequoia,Landmark,1,-1,Parasequoia,1,1,0,0,0,0,--------,0,1,0,0
0642,mp3104,Great River Valley,Chimney Rock,Landmark,1,-1,Chimney Rock,1,1,0,0,0,0,--------,0,1,0,0
0643,mp4303,Eroded Valley,Dark Passage,Landmark,1,-1,Indigo Mineral Vein,1,1,0,0,0,0,--------,0,1,0,0
0644,mp1119,Sunrise Beach,Sunrise Beach,Landmark,1,-1,Beached Remains,1,1,0,0,0,0,--------,0,1,0,0
0645,mp2306,Schlamm Jungle,Muddy Passage,Landmark,1,-1,Field of Medicinal Herbs,1,1,0,0,0,0,--------,0,1,0,0
0646,mp3107,Western Foot of Gendarme,Near Cavern of the Ancient King,Landmark,1,-1,Airs Cairn,1,1,0,0,0,0,--------,0,1,0,0
0647,mp3102,Weathervane Hills,Zephyr Hill,Landmark,1,-1,Zephyr Hill,1,1,0,0,0,0,--------,0,1,0,0
0648,mp7462,Underground Water Vein,Lapis Mineral Vein,Landmark,1,-1,Lapis Mineral Vein,1,1,0,0,0,0,--------,0,1,0,0
0649,mp1114,Longhorn Coast,Reja Shore,Landmark,1,-1,Beehive,1,1,0,0,0,0,--------,0,1,0,0
0650,mp1116,Nostalgia Cape,Nostalgia Cape,Landmark,1,-1,Ship Graveyard,1,1,0,0,0,0,--------,0,1,0,0
0651,mp7411,East Coast Cave,East Coast Cave,Landmark,1,-1,Hidden Pirate Storehouse,1,1,0,0,0,0,--------,0,1,0,0
0652,mp1122,Solitude Island,Magna Carpa,Landmark,1,-1,Magna Carpa,1,1,0,0,0,0,--------,0,1,0,0
0653,mp7102,Mountain Pinnacle Trail,Second Cave,Landmark,1,-1,Prismatic Mineral Vein,1,1,0,0,0,0,--------,0,1,0,0
0654,mp5102,Titis Primeval Forest,Near Primordial Den,Landmark,1,-1,Unicalamites,1,1,0,0,0,0,--------,0,1,0,0
0655,mp6116,Pangaia Plains,Northern Plains,Landmark,1,-1,Breath Fountain,1,1,0,0,0,0,--------,0,1,0,0
0656,mp6112,Pangaia Plains,Ancient Tree,Landmark,1,-1,Ancient Tree,1,1,0,0,0,0,--------,0,1,0,0
0657,mp6114,Lodinia Marshland,Exit to Valley of Kings,Landmark,1,-1,Sky Garden,1,1,0,0,0,0,--------,0,1,0,0
0658,mp7481,The Submerged Cemetery,The Submerged Cemetery,Landmark,1,-1,Soundless Hall,1,1,0,0,0,0,--------,0,1,0,0
0659,mp6109,Eternal Hill,Eternal Hill,Landmark,1,-1,Graves of Ancient Heroes,1,1,0,0,0,0,--------,0,1,0,0
0660,mp7471,Waterfall Grotto,Waterfall Grotto,Landmark,1,-1,Milky White Vein,1,1,0,0,0,0,--------,0,1,0,0
0661,mp7411,East Coast Cave,East Coast Cave,Gilkyra Encounter,1,-1,Gilkyra Encounter Defeated,1,1,0,0,0,0,--------,0,0,0,0
0662,mp6409,Temple of the Great Tree,Great Tree Garden,Octus Entrance,1,-1,Octus Dungeon,1,1,0,0,0,0,--------,0,0,1,0
0663,mp6569,Former Sanctuary Crypt - Final Floor,Boss Arena,Melaiduma,1,-1,Melaiduma Defeated,1,1,0,0,0,0,--------,0,0,0,0
0664,mp6569,Former Sanctuary Crypt - Final Floor,Boss Arena,Psyches,1,-1,Empty Psyches,1,0,0,0,0,0,--------,0,0,0,0
0665,mp1105,Nameless Coast,Nameless Coast - Camp,Towering Coral Forest Front Entrance,1,-1,Towering Coral Forest Dungeon Front,1,1,0,0,0,0,--------,0,0,1,0
0666,mp1117,Roaring Seashore,Metavolicalis,Towering Coral Forest Back Entrance,1,-1,Towering Coral Forest Dungeon Back,1,1,0,0,0,0,--------,0,0,1,0
0667,mp1301,Towering Coral Forest,Entrance,Exit to Nameless Coast,1,-1,Nameless Coast - Camp,1,1,0,0,0,0,--------,0,0,0,1
0668,mp1308,Towering Coral Forest,Boss Arena,Exit to Roaring Seashore,1,-1,Roaring Seashore - Metavolicalis,1,1,0,0,0,0,--------,0,0,0,1
0669,mp2103,Beast Hills,Beast Hills - Camp South,Schlamm Jungle Front Entrance,1,-1,Schlamm Jungle Dungeon Front,1,1,0,0,0,0,--------,0,0,1,0
0670,mp2301,Schlamm Jungle,Entrance,Exit to Beast Hills South,1,-1,Beast Hills - Camp South,1,1,0,0,0,0,--------,0,0,0,1
0671,mp2308,Schlamm Jungle,Boss Arena,Exit to Odd Rock Coast,1,-1,Odd Rock Coast - Odd Rock Coast,1,1,0,0,0,0,--------,0,0,0,1
0672,mp1118,Odd Rock Coast,Odd Rock Coast,Schlamm Jungle Back Entrance,1,-1,Schlamm Jungle Dungeon Back,1,1,0,0,0,0,--------,0,0,1,0
0673,mp6301,Octus Overlook,Entrance,Exit to Temple of the Great Tree,1,-1,Temple of the Great Tree - Great Tree Garden,1,1,0,0,0,0,--------,0,0,0,1
0674,mp1201,Calm Inlet,Calm Inlet (Castaway Village Area),Waterdrop Cave Entrance,1,-1,Waterdrop Cave Dungeon,1,1,0,0,0,0,--------,0,0,1,0
0675,mp7301,Waterdrop Cave,Entrance,Exit to Calm Inlet,1,-1,Calm Inlet - Castaway Village Area,1,1,0,0,0,0,--------,0,0,0,1
0676,mp4102,Beast Hills,Beast Hills - Camp North,Eroded Valley Front Entrance,1,-1,Eroded Valley Dungeon Front,1,1,0,0,0,0,--------,0,0,1,0
0677,mp4301,Eroded Valley,Entrance,Exit to Beast Hills North,1,-1,Beast Hills - Camp North,1,1,0,0,0,0,--------,0,0,0,1
0678,mp4309,Eroded Valley,Boss Arena,Exit to Sunrise Beach,1,-1,Sunrise Beach - Sunrise Beach,1,1,0,0,0,0,--------,0,0,0,1
0679,mp1119,Sunrise Beach,Sunrise Beach,Eroded Valley Back Entrance,1,-1,Eroded Valley Dungeon Back,1,1,0,0,0,0,--------,0,0,1,0
0680,mp1116,Nostalgia Cape,Nostalgia Cape,East Coast Cave Entrance,1,-1,East Coast Cave Dungeon,1,1,0,0,0,0,--------,0,0,1,0
0681,mp7411,East Coast Cave,East Coast Cave,Exit to Nostalgia Cape,1,-1,Nostalgia Cape - Nostalgia Cape,1,1,0,0,0,0,--------,0,0,0,1
0682,mp3105,The Primordial Passage,Primordial Passage - Camp,Mont Gendarme Front Entrance,1,-1,Mont Gendarme Dungeon Front,1,1,0,0,0,0,--------,0,0,1,0
0683,mp4331,Mont Gendarme,Entrance,Exit to Primordial Passage,1,-1,Primordial Passage - Camp,1,1,0,0,0,0,--------,0,0,0,1
0684,mp4341,Mont Gendarme,Boss Arena,Exit to Mountain Pinnacle Trail,1,-1,Mountain Pinnacle Trail - Top,1,1,0,0,0,0,--------,0,0,0,1
0685,mp4103,Mountain Pinnacle Trail,Top,Mont Gendarme Back Entrance,1,-1,Mont Gendarme Dungeon Back,1,1,0,0,0,0,--------,0,0,1,0
0686,mp6110,Towal Highway,Towal Highway - Camp,Baja Tower Entrance,1,-1,Baja Tower Dungeon,1,1,0,0,0,0,--------,0,0,1,0
0687,mp6321,Baja Tower,Entrance,Exit to Towal Highway,1,-1,Towal Highway - Camp,1,1,0,0,0,0,--------,0,0,0,1
0688,mp6204,The Ruins of Eternia,Palace Ruins,Archeozoic Chasm Entrance,1,-1,Archeozoic Chasm Dungeon,1,1,0,0,0,0,--------,0,0,1,0
0689,mp6361,Archeozoic Chasm,Entrance,Exit to The Ruins of Eternia,1,-1,The Ruins of Eternia - Palace Ruins,1,1,0,0,0,0,--------,0,0,0,1
0690,mp6108,Lodinia Marshland,Valley of Kings - Camp,Valley of Kings Entrance,1,-1,Valley of Kings Dungeon,1,1,0,0,0,0,--------,0,0,1,0
0691,mp6341,Valley of Kings,Entrance,Exit to Valley of Kings - Camp,1,-1,Valley of Kings - Camp,1,1,0,0,0,0,--------,0,0,0,1
